94.796677, 109, 8, 0.999358, 79.834862, 61.550459, 50.522936, 16.847724, 16.847724, 16.847724, 191735.046454, 275874.366972, 3.5, 3.0, 0.7, 0.0, 96.743631
93.112824, 135, 80, 0.994523, 70.437037, 63.02963, 49.325926, 16.800278, 16.800278, 16.800278, 141943.549437, 221665.274074, 3.7, 1.0, 0.5, 0.02, 94.222184
95.307292, 164, 3, 0.995501, 74.670732, 46.52439, 58.408537, 12.985834, 12.985834, 12.985834, 32776.512838, 182647.79878, 0.3, 1.6, 0.1, 0.09, 96.399994
94.273045, 106, 40, 0.98663, 77.066038, 61.981132, 55.707547, 17.338999, 17.338999, 17.338999, 181350.236972, 280068.95283, 1.1, 3.5, 0.2, 0.03, 95.295866
94.940607, 119, 12, 0.987986, 73.647059, 73.605042, 48.218487, 16.563684, 16.563684, 16.563684, 128459.867011, 249816.243697, 3.9, 0.9, 0.8, 0.04, 96.224386
92.497728, 156, 60, 0.996731, 69.596154, 57.923077, 48.916667, 18.164476, 18.164476, 18.164476, 120865.124085, 192251.724359, 3.9, 3.8, 0.7, 0.02, 94.440365
92.313432, 143, 80, 0.9893, 76.335664, 61.916084, 45.58042, 17.183263, 17.183263, 17.183263, 119965.208742, 208165.454545, 4.0, 1.1, 0.0, 0.02, 93.389109
77.735139, 123, 1, 0.995981, 94.0, 96.0, 27.0, 0.0, 0.0, 0.0, 0.0, 243648.0, 0.0, 0.0, 0.0, 0.0, 77.735139
96.150074, 105, 5, 0.997152, 70.352381, 71.314286, 53.619048, 20.066737, 20.066737, 20.066737, 218713.1965, 285751.619048, 0.0, 5.6, 0.5, 0.0, 96.368967
94.966643, 111, 12, 0.995038, 78.765766, 68.747748, 50.90991, 17.182407, 17.182407, 17.182407, 145148.34473, 269732.702703, 3.7, 1.0, 0.8, 0.02, 95.591058
91.740793, 128, 100, 0.982443, 72.1875, 67.921875, 50.117188, 17.709735, 17.709735, 17.709735, 126581.60401, 230947.9375, 1.4, 1.0, 0.2, 0.02, 93.428408
93.3463, 113, 90, 0.987268, 76.309735, 62.19469, 55.336283, 16.954708, 16.954708, 16.954708, 151023.319619, 262889.60177, 2.8, 1.0, 0.4, 0.06, 94.427786
95.716543, 114, 5, 0.99864, 89.315789, 59.254386, 56.166667, 21.218131, 21.218131, 21.218131, 85147.25066, 263585.052632, 0.4, 0.0, 0.0, 0.04, 95.767537
76.540628, 125, 1, 0.996623, 98.0, 51.0, 48.0, 0.0, 0.0, 0.0, 0.0, 239904.0, 0.0, 0.0, 0.0, 0.0, 76.540628
92.476678, 128, 90, 0.999819, 75.179688, 60.507812, 50.929688, 16.267387, 16.267387, 16.267387, 161196.310404, 235032.515625, 2.4, 5.8, 0.2, 0.09, 94.560649
93.810414, 131, 60, 0.996868, 69.648855, 61.610687, 50.343511, 17.429365, 17.429365, 17.429365, 178669.994242, 228972.381679, 4.0, 1.6, 0.3, 0.05, 94.824351
94.09716, 126, 50, 0.994177, 80.968254, 61.31746, 49.079365, 16.344313, 16.344313, 16.344313, 121940.754099, 237415.825397, 2.4, 3.0, 0.2, 0.02, 95.253496
96.964907, 175, 15, 1.198463, 68.491429, 67.577143, 47.102857, 17.691992, 17.691992, 17.691992, 102999.401829, 206064.617143, 7.3, 0.3, 0.2, 0.0, 97.010368
95.604424, 319, 3, 1.195131, 50.77116, 55.278997, 38.564263, 14.030468, 14.030468, 14.030468, 73505.150469, 112730.520376, 1.8, 7.3, 0.1, 0.06, 96.18735
94.986264, 149, 90, 1.198879, 75.630872, 62.275168, 51.47651, 18.965027, 18.965027, 18.965027, 161919.711909, 242106.04698, 3.5, 1.0, 0.6, 0.01, 95.148822
95.439853, 136, 8, 1.192572, 96.602941, 70.279412, 42.375, 18.941837, 18.941837, 18.941837, 103510.39567, 263853.323529, 3.8, 0.6, 1.1, 0.09, 96.074181
96.917811, 125, 15, 1.198015, 71.28, 75.328, 55.768, 16.778623, 16.778623, 16.778623, 114356.428087, 288382.568, 1.9, 4.1, 0.3, 0.01, 96.917811
